from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
33,33,,,246103924610412+1867341+0,246103924610412+1866159+0,1,
33,33,,,246104224610424+1873996+0,246104224610424+1873995+0,1,
33,33,,,246105024611765+1866172+0,246101524611765+1865787+1,1,
33,33,,,246100424610052+1866173+0,246100424610052+1865788+1,1,
33,33,,,246104624610562+1866173+0,246104624610562+1865788+1,1,
33,33,,,246103924610412+1866175+0,246103924610412+1865790+1,1,
33,33,,,246100124610015+1866189+1,246100124610015+1865819+1,1,
33,33,,,246101124610281+1866189+1,246101124610281+1865820+1,1,
33,33,,,246103224610361+1866189+1,246103224610331+1865822+1,1,
33,33,,,246103924610435+1866189+1,246101524611765+1865819+1,1,
33,33,,,246104624610561+1866189+1,246104624610561+1865820+1,1,
33,33,,,246106124610632+1866189+1,246106124610632+1865820+1,1,
33,33,,,246106724610841+1866189+1,246106724610841+1865820+1,1,
33,33,,,246104124610413+1866192+1,246103924610413+1865822+1,1,
33,33,,,246105024611765+1866205+1,246105024611765+1865841+1,1,
33,33,,,246105024611765+1866205+1,246105024611765+1865832+1,1,
33,33,,,246101124610282+1866206+1,246101124610282+1865839+1,1,
33,33,,,246101124610284+1866206+1,246101124610284+1865839+1,1,
33,33,,,246104624610563+1866206+1,246104624610563+1865839+1,1,
33,33,,,246106124610634+1866206+1,246106124610634+1865839+1,1,
33,33,,,246103224610331+1866208+1,246103224610401+1865833+1,1,
33,33,,,246103424610343+1866209+1,246103224610433+1865838+1,1,
33,33,,,246101124610281+1866218+1,246101124610281+1865850+1,1,
33,33,,,246101124610282+1866218+1,246101124610282+1865850+1,1,
33,33,,,246109524611752+1866218+1,246109524611752+1865850+1,1,
33,33,,,246109524611751+1866224+1,246109524611751+1865883+1,1,
33,33,,,246103224610411+1866256+1,246103224610331+1865904+1,1,
33,33,,,246103224610413+1866256+1,246103424610363+1865901+1,1,
33,33,,,246103224610412+1866256+1,246103924610412+1865904+1,1,
33,33,,,246101124610281+1866267+1,246101124610281+1865911+1,1,
33,33,,,246104624610563+1866267+1,246104624610563+1865911+1,1,
33,33,,,246109524611752+1866267+1,246109524611752+1865911+1,1,
33,33,,,246100624610063+1866268+1,246100624610063+1865912+1,1,
33,33,,,246100424610051+1866270+1,246100424610051+1865911+1,1,
33,33,,,246104624610562+1866270+1,246104624610562+1865911+1,1,
33,33,,,246104624610564+1866270+1,246104624610564+1865911+1,1,
33,33,,,246106124610632+1866270+1,246106124610632+1865911+1,1,
33,33,,,246106724610844+1866270+1,246106724610844+1865911+1,1,
33,33,,,246108924610914+1866270+1,246108924610914+1865911+1,1,
33,33,,,246101124610282+1866276+1,246101124610282+1865916+1,1,
33,33,,,246100624610063+1866277+1,246100624610063+1865917+1,1,
33,33,,,246100124610015+1866284+1,246100124610015+1865936+1,1,
33,33,,,246101524611765+1866284+1,246103924610435+1865936+1,1,
33,33,,,246101124610283+1866285+1,246101124610283+1865937+1,1,
33,33,,,246106724610841+1866285+1,246106724610841+1865937+1,1,
33,33,,,246106724610842+1866285+1,246106724610842+1865937+1,1,
33,33,,,246108924610914+1866285+1,246108924610914+1865937+1,1,
33,33,,,246103224610412+1866287+1,246103224610362+1865936+1,1,
33,33,,,246104624610564+1866293+1,246104624610564+1865947+1,1,
33,33,,,246101124610282+1866301+0,246101124610282+1862950+0,1,
33,33,,,246104624610561+1866301+0,246104624610561+1862950+0,1,
33,33,,,246106124610633+1866301+0,246106124610633+1862950+0,1,
33,33,,,246106124610634+1866301+0,246106124610634+1862950+0,1,
33,33,,,246108924610912+1866301+0,246108924610912+1862950+0,1,
33,33,,,246105024611765+1866303+0,246105024611765+1862949+0,1,
33,33,,,246101524611765+1866305+0,246101524611765+1865961+0,1,
33,33,,,246101124610281+1866306+0,246101124610281+1865962+0,1,
33,33,,,246108924610912+1866306+0,246108924610912+1865962+0,1,
33,33,,,246108924610913+1866306+0,246108924610913+1865962+0,1,
33,33,,,246109524611753+1866306+0,246109524611753+1865962+0,1,
33,33,,,246109524611754+1866306+0,246109524611754+1865962+0,1,
33,33,,,246103224610412+1866308+0,246103224610402+1865964+0,1,
33,33,,,246103624610435+1866319+0,246101524611765+1865976+0,1,
33,33,,,246104624610561+1866320+0,246104624610561+1865977+0,1,
33,33,,,246106124610634+1866320+0,246106124610634+1865977+0,1,
33,33,,,246108924610914+1866320+0,246108924610914+1865977+0,1,
33,33,,,246103224610411+1866323+0,246103224610331+1865979+0,1,
33,33,,,246103224610412+1866323+0,246103224610332+1865979+0,1,
33,33,,,246103224610411+1866323+0,246103924610411+1865979+0,1,
33,33,,,246101524611765+1866331+0,246101524611765+1865986+0,1,
33,33,,,246104624610562+1866332+0,246104624610562+1865987+0,1,
33,33,,,246104624610564+1866332+0,246104624610564+1865987+0,1,
33,33,,,246106124610632+1866332+0,246106124610632+1865987+0,1,
33,33,,,246106724610843+1866332+0,246106724610843+1865987+0,1,
33,33,,,246109524611751+1866332+0,246109524611751+1865987+0,1,
33,33,,,246109524611752+1866332+0,246109524611752+1865987+0,1,
33,33,,,246101124610281+1866345+0,246101124610281+1866002+0,1,
33,33,,,246100624610063+1866346+0,246100624610063+1866003+0,1,
33,33,,,246101524610295+1866347+0,246101524611765+1866001+0,1,
33,33,,,246103224610412+1866348+0,246103224610412+1866004+0,1,
33,33,,,246104624610564+1866350+0,246104624610564+1866012+0,1,
33,33,,,246106724610842+1866350+0,246106724610842+1866012+0,1,
33,33,,,246108924610913+1866350+0,246108924610913+1866012+0,1,
33,33,,,246100424610051+1866360+0,246100424610051+1866027+0,1,
33,33,,,246101124610281+1866360+0,246101124610281+1866027+0,1,
33,33,,,246101124610283+1866360+0,246101124610283+1866027+0,1,
33,33,,,246106124610634+1866360+0,246106124610634+1866027+0,1,
33,33,,,246106724610843+1866360+0,246106724610843+1866027+0,1,
33,33,,,246108924610913+1866360+0,246108924610913+1866027+0,1,
33,33,,,246108924610914+1866360+0,246108924610914+1866027+0,1,
33,33,,,246100624610063+1866361+0,246100624610063+1866028+0,1,
33,33,,,246103224610411+1866362+0,246103224610331+1866029+0,1,
33,33,,,246100424610052+1866369+0,246100424610052+1866047+0,1,
33,33,,,246101124610283+1866369+0,246101124610283+1866047+0,1,
33,33,,,246106724610842+1866369+0,246106724610842+1866047+0,1,
33,33,,,246100424610051+1866652+0,246100424610051+1866063+0,1,
33,33,,,246104624610561+1866652+0,246104624610561+1866063+0,1,
33,33,,,246109524611752+1866652+0,246109524611752+1866063+0,1,
33,33,,,246103924610413+1866654+0,246103224610413+1866066+0,1,
33,33,,,246101124610283+1866813+0,246101124610283+1866072+0,1,
33,33,,,246101124610282+1866918+0,246101124610282+1866081+0,1,
33,33,,,246104624610562+1866918+0,246104624610562+1866081+0,1,
33,33,,,246106124610633+1866918+0,246106124610633+1866081+0,1,
33,33,,,246106724610842+1866918+0,246106724610842+1866081+0,1,
33,33,,,246106724610843+1866918+0,246106724610843+1866081+0,1,
33,33,,,246109524611752+1866918+0,246109524611752+1866081+0,1,
33,33,,,246103224610411+1866920+0,246103924610401+1866081+0,1,
33,33,,,246103224610413+1866920+0,246104124610413+1866084+0,1,
33,33,,,246108824610936+1871937+0,246108824610936+1871416+0,1,
33,33,,,246108824610931+1871989+0,246108824610931+1871519+0,1,
33,33,,,246103724610446+1871990+0,246103724610446+1871520+0,1,
33,33,,,246100924610306+1872010+0,246100924610306+1871552+0,1,
33,33,,,246103524610424+1872046+0,246103524610424+1871588+0,1,
33,33,,,246106024610651+1872072+0,246106024610651+1871622+0,1,
33,33,,,246108824610931+1872072+0,246108824610931+1871622+0,1,
33,33,,,246105924610597+1872074+0,246105924610597+1871624+0,1,
33,33,,,246101024610527+1872089+0,246101024610527+1871655+0,1,
33,33,,,246105124610586+1872090+0,246105124610586+1871656+0,1,
33,33,,,246107224610866+1872090+0,246107224610866+1871656+0,1,
33,33,,,246105924610597+1872092+0,246105924610597+1871658+0,1,
33,33,,,246109424611717+1872107+0,246109424611717+1871690+0,1,
33,33,,,246108824610936+1872108+0,246108824610936+1871691+0,1,
33,33,,,246100224610026+1872120+0,246100224610026+1871721+0,1,
33,33,,,246108824610936+1872144+0,246108824610936+1871756+0,1,
33,33,,,246110024611776+1872144+0,246110024611776+1871756+0,1,
33,33,,,246100324610037+1872157+0,246100324610037+1871778+0,1,
33,33,,,246101024610527+1872161+0,246101024610527+1871782+0,1,
33,33,,,246108824610931+1872162+0,246108824610931+1871783+0,1,
33,33,,,246108724610877+1872164+0,246108724610877+1871785+0,1,
33,33,,,246107224610866+1872170+0,246107224610866+1871792+0,1,
33,33,,,246108824610931+1872170+0,246108824610931+1871792+0,1,
33,33,,,246100924610306+1871808+0,246100924610306+1871214+0,1,
33,33,,,246101024610527+1871836+0,246101024610527+1871255+0,1,
33,33,,,246105124610586+1871837+0,246105124610586+1871256+0,1,
33,33,,,246105924610597+1871857+0,246105924610597+1871287+0,1,
33,33,,,246108724610877+1871857+0,246108724610877+1871287+0,1,
33,33,,,246105124610586+1871873+0,246105124610586+1871315+0,1,
33,33,,,246106024610651+1871873+0,246106024610651+1871315+0,1,
33,33,,,246105124610586+1871890+0,246105124610586+1871348+0,1,
33,33,,,246108824610936+1871890+0,246108824610936+1871348+0,1,
33,33,,,246109424611717+1871936+0,246109424611717+1871415+0,1,
33,33,,,246104624610562+1866942+0,246104624610562+1866086+0,1,
33,33,,,246106724610842+1866942+0,246106724610842+1866086+0,1,
33,33,,,246108924610913+1866942+0,246108924610913+1866086+0,1,
33,33,,,246108924610914+1866942+0,246108924610914+1866086+0,1,
33,33,,,246100124610015+1867029+0,246100124610015+1866096+0,1,
33,33,,,246101124610283+1867030+0,246101124610283+1866097+0,1,
33,33,,,246104624610561+1867030+0,246104624610561+1866097+0,1,
33,33,,,246106124610632+1867030+0,246106124610632+1866097+0,1,
33,33,,,246100124610015+1867230+0,246100124610015+1866111+0,1,
33,33,,,246101124610283+1867231+0,246101124610283+1866112+0,1,
33,33,,,246106724610843+1867231+0,246106724610843+1866112+0,1,
33,33,,,246109524611754+1867231+0,246109524611754+1866112+0,1,
33,33,,,246109524611754+1867317+0,246109524611754+1866127+0,1,
33,33,,,246103224610413+1867319+0,246103224610343+1866129+0,1,
33,33,,,246101124610282+1867325+0,246101124610282+1866136+0,1,
33,33,,,246106124610634+1867325+0,246106124610634+1866136+0,1,
33,33,,,246106724610843+1867325+0,246106724610843+1866136+0,1,
33,33,,,246108924610912+1867325+0,246108924610912+1866136+0,1,
33,33,,,246103924610411+1867327+0,246103224610401+1866138+0,1,
33,33,,,246101524611765+1867329+0,246105024611765+1866147+0,1,
33,33,,,246106124610634+1867330+0,246106124610634+1866145+0,1,
33,33,,,246106724610841+1867330+0,246106724610841+1866145+0,1,
33,33,,,246109524611753+1867330+0,246109524611753+1866145+0,1,
33,33,,,246109524611754+1867330+0,246109524611754+1866145+0,1,
33,33,,,246101124610283+1867339+0,246101124610283+1866156+0,1,
33,33,,,246101124610284+1867339+0,246101124610284+1866156+0,1,
33,33,,,246104624610564+1867339+0,246104624610564+1866156+0,1,
33,33,,,246109524611752+1867339+0,246109524611752+1866156+0,1,
33,33,,,246101124610282+1866173+0,246101124610282+1865788+1,1,
33,33,,,246101124610284+1866173+0,246101124610284+1865788+1,1,
33,33,,,246108924610913+1866173+0,246108924610913+1865788+1,1,
33,33,,,246109524611752+1866173+0,246109524611752+1865788+1,1,
33,33,,,246101124610282+1866189+1,246101124610282+1865820+1,1,
33,33,,,246106724610844+1866189+1,246106724610844+1865820+1,1,
33,33,,,246101524610295+1866205+1,246101524610295+1865832+1,1,
33,33,,,246100424610051+1866206+1,246100424610051+1865830+1,1,
33,33,,,246101124610282+1866206+1,246101124610282+1865830+1,1,
33,33,,,246104624610561+1866206+1,246104624610561+1865839+1,1,
33,33,,,246108924610912+1866206+1,246108924610912+1865839+1,1,
33,33,,,246109524611752+1866206+1,246109524611752+1865839+1,1,
33,33,,,246100624610063+1866207+1,246100624610063+1865840+1,1,
33,33,,,246103224610331+1866208+1,246103224610431+1865838+1,1,
33,33,,,246103424610343+1866209+1,246103424610343+1865830+1,1,
33,33,,,246106124610634+1866218+1,246106124610634+1865850+1,1,
33,33,,,246109524611751+1866218+1,246109524611751+1865850+1,1,
33,33,,,246101124610282+1866224+1,246101124610282+1865883+1,1,
33,33,,,246106724610841+1866224+1,246106724610841+1865883+1,1,
33,33,,,246106724610843+1866224+1,246106724610843+1865883+1,1,
33,33,,,246109524611752+1866224+1,246109524611752+1865883+1,1,
33,33,,,246103224610331+1866226+1,246103224610411+1865886+1,1,
33,33,,,246101124610281+1866254+1,246101124610281+1865902+1,1,
33,33,,,246104624610563+1866254+1,246104624610563+1865902+1,1,
33,33,,,246106124610632+1866254+1,246106124610632+1865902+1,1,
33,33,,,246106724610844+1866254+1,246106724610844+1865902+1,1,
33,33,,,246108924610913+1866254+1,246108924610913+1865902+1,1,
33,33,,,246103224610413+1866256+1,246103924610413+1865904+1,1,
33,33,,,246101124610282+1866267+1,246101124610282+1865911+1,1,
33,33,,,246104624610562+1866267+1,246104624610562+1865911+1,1,
33,33,,,246106124610634+1866267+1,246106124610634+1865911+1,1,
33,33,,,246100424610052+1866270+1,246100424610052+1865911+1,1,
33,33,,,246109524611752+1866270+1,246109524611752+1865911+1,1,
33,33,,,246101524611765+1866275+1,246101524611765+1865915+1,1,
33,33,,,246100424610052+1866276+1,246100424610052+1865916+1,1,
33,33,,,246106124610633+1866276+1,246106124610633+1865916+1,1,
33,33,,,246109524611754+1866276+1,246109524611754+1865916+1,1,
33,33,,,246103224610411+1866278+1,246103224610401+1865918+1,1,
33,33,,,246101524611765+1866284+1,246103224610365+1865936+1,1,
33,33,,,246101124610282+1866285+1,246101124610282+1865937+1,1,
33,33,,,246101124610284+1866285+1,246101124610284+1865937+1,1,
33,33,,,246104624610562+1866285+1,246104624610562+1865937+1,1,
33,33,,,246104624610563+1866285+1,246104624610563+1865937+1,1,
33,33,,,246104624610564+1866285+1,246104624610564+1865937+1,1,
33,33,,,246106724610844+1866285+1,246106724610844+1865937+1,1,
33,33,,,246103224610413+1866287+1,246103224610363+1865936+1,1,
33,33,,,246101524611765+1866292+1,246105024611765+1865946+1,1,
33,33,,,246106724610844+1866293+1,246106724610844+1865947+1,1,
33,33,,,246109524611751+1866293+1,246109524611751+1865947+1,1,
33,33,,,246109524611752+1866293+1,246109524611752+1865947+1,1,
33,33,,,246104624610564+1866306+0,246104624610564+1865962+0,1,
33,33,,,246100624610063+1866307+0,246100624610063+1865963+0,1,
33,33,,,246104624610562+1866320+0,246104624610562+1865977+0,1,
33,33,,,246106724610841+1866320+0,246106724610841+1865977+0,1,
33,33,,,246101124610282+1866332+0,246101124610282+1865987+0,1,
33,33,,,246101124610284+1866332+0,246101124610284+1865987+0,1,
33,33,,,246106724610844+1866332+0,246106724610844+1865987+0,1,
33,33,,,246108924610912+1866332+0,246108924610912+1865987+0,1,
33,33,,,246106124610633+1866345+0,246106124610633+1866002+0,1,
33,33,,,246106124610634+1866345+0,246106124610634+1866002+0,1,
33,33,,,246109524611751+1866345+0,246109524611751+1866002+0,1,
33,33,,,246103224610413+1866348+0,246103224610413+1866004+0,1,
33,33,,,246106124610634+1866350+0,246106124610634+1866012+0,1,
33,33,,,246106724610841+1866350+0,246106724610841+1866012+0,1,
33,33,,,246109524611753+1866350+0,246109524611753+1866012+0,1,
33,33,,,246109524611754+1866350+0,246109524611754+1866012+0,1,
33,33,,,246101124610282+1866360+0,246101124610282+1866027+0,1,
33,33,,,246101124610284+1866360+0,246101124610284+1866027+0,1,
33,33,,,246104624610562+1866360+0,246104624610562+1866027+0,1,
33,33,,,246104624610564+1866360+0,246104624610564+1866027+0,1,
33,33,,,246106124610632+1866360+0,246106124610632+1866027+0,1,
33,33,,,246106724610841+1866360+0,246106724610841+1866027+0,1,
33,33,,,246106724610844+1866360+0,246106724610844+1866027+0,1,
33,33,,,246108924610912+1866360+0,246108924610912+1866027+0,1,
33,33,,,246103224610412+1866362+0,246103224610332+1866029+0,1,
33,33,,,246103224610411+1866362+0,246103924610411+1866029+0,1,
33,33,,,246100424610051+1866369+0,246100424610051+1866047+0,1,
33,33,,,246101124610281+1866369+0,246101124610281+1866047+0,1,
33,33,,,246106124610632+1866369+0,246106124610632+1866047+0,1,
33,33,,,246109524611751+1866369+0,246109524611751+1866047+0,1,
33,33,,,246109524611754+1866369+0,246109524611754+1866047+0,1,
33,33,,,246103224610413+1866371+0,246103424610343+1866051+0,1,
33,33,,,246103224610412+1866371+0,246103924610412+1866050+0,1,
33,33,,,246106124610632+1866652+0,246106124610632+1866063+0,1,
33,33,,,246106724610843+1866652+0,246106724610843+1866063+0,1,
33,33,,,246108924610912+1866652+0,246108924610912+1866063+0,1,
33,33,,,246108924610913+1866652+0,246108924610913+1866063+0,1,
33,33,,,246100424610051+1866813+0,246100424610051+1866072+0,1,
33,33,,,246101124610281+1866813+0,246101124610281+1866072+0,1,
33,33,,,246106124610632+1866813+0,246106124610632+1866072+0,1,
33,33,,,246108924610913+1866813+0,246108924610913+1866072+0,1,
33,33,,,246100424610052+1866918+0,246100424610052+1866081+0,1,
33,33,,,246106124610632+1866918+0,246106124610632+1866081+0,1,
33,33,,,246108924610914+1866918+0,246108924610914+1866081+0,1,
33,33,,,246109524611751+1866918+0,246109524611751+1866081+0,1,
33,33,,,246103524610424+1871937+0,246103524610424+1871416+0,1,
33,33,,,246110024611776+1871937+0,246110024611776+1871416+0,1,
33,33,,,246107224610866+1871954+0,246107224610866+1871450+0,1,
33,33,,,246108824610936+1871954+0,246108824610936+1871450+0,1,
33,33,,,246105924610597+1871973+0,246105924610597+1871486+0,1,
33,33,,,246100924610306+1871987+0,246100924610306+1871517+0,1,
33,33,,,246105124610586+1872012+0,246105124610586+1871554+0,1,
33,33,,,246100924610306+1872044+0,246100924610306+1871586+0,1,
33,33,,,246106024610651+1872046+0,246106024610651+1871588+0,1,
33,33,,,246110024611776+1872046+0,246110024611776+1871588+0,1,
33,33,,,246105924610597+1872048+0,246105924610597+1871590+0,1,
33,33,,,246107224610866+1872072+0,246107224610866+1871622+0,1,
33,33,,,246100224610026+1872084+0,246100224610026+1871650+0,1,
33,33,,,246100724610074+1872086+0,246100724610074+1871652+0,1,
33,33,,,246100924610306+1872088+0,246100924610306+1871654+0,1,
33,33,,,246103524610424+1872090+0,246103524610424+1871656+0,1,
33,33,,,246106024610651+1872090+0,246106024610651+1871656+0,1,
33,33,,,246108824610936+1872090+0,246108824610936+1871656+0,1,
33,33,,,246108724610877+1872092+0,246108724610877+1871658+0,1,
33,33,,,246101024610527+1872107+0,246101024610527+1871690+0,1,
33,33,,,246106624610807+1872125+0,246106624610807+1871726+0,1,
